[2020-11-04 20:54:39,684] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
[2020-11-04 20:54:39,686] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
[2020-11-04 20:54:39,689] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
[2020-11-04 20:54:39,690] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
[2020-11-04 20:54:39,691] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
[2020-11-04 20:54:39,739] [log.py:228] [log:log_response] [WARNING]- Not Found: /favicon.ico
[2020-11-04 20:56:03,047] [autoreload.py:222] [autoreload:trigger_reload] [INFO]- D:\djangos\mysite\apps\v1\views.py changed, reloading.
[2020-11-04 20:56:04,808] [autoreload.py:598] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-11-04 20:56:05,902] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 20:56:05,902] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 20:56:05,988] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 10131
[2020-11-04 20:56:06,089] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
[2020-11-04 20:56:06,093] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
[2020-11-04 20:56:06,105] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
[2020-11-04 20:56:06,108] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
[2020-11-04 20:56:06,109] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
[2020-11-04 20:56:06,110] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
[2020-11-04 20:56:06,183] [log.py:228] [log:log_response] [WARNING]- Not Found: /favicon.ico
[2020-11-04 20:56:08,635] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 20:56:08,635] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 20:56:08,651] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 10131
[2020-11-04 20:56:08,691] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
[2020-11-04 20:56:08,692] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
[2020-11-04 20:56:08,692] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
[2020-11-04 20:56:08,694] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
[2020-11-04 20:56:08,694] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
[2020-11-04 20:56:08,697] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
[2020-11-04 20:56:23,562] [autoreload.py:222] [autoreload:trigger_reload] [INFO]- D:\djangos\mysite\apps\v1\views.py changed, reloading.
[2020-11-04 20:56:25,663] [autoreload.py:598] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-11-04 20:56:26,655] [views.py:103] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 20:56:26,656] [views.py:184] [views:get] [ERROR]- serializer错误
[2020-11-04 20:56:26,692] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 10131
[2020-11-04 20:56:26,735] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
[2020-11-04 20:56:26,737] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
[2020-11-04 20:56:26,745] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
[2020-11-04 20:56:26,747] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
[2020-11-04 20:56:26,748] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
[2020-11-04 20:56:26,749] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
[2020-11-04 20:56:28,332] [views.py:103] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 20:56:28,333] [views.py:184] [views:get] [ERROR]- serializer错误
[2020-11-04 20:56:28,350] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 10131
[2020-11-04 20:56:28,404] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/jquery-3.5.1.min.js HTTP/1.1" 304 0
[2020-11-04 20:56:28,405] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 304 0
[2020-11-04 20:56:28,408] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/csrf.js HTTP/1.1" 304 0
[2020-11-04 20:56:28,409] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/default.js HTTP/1.1" 304 0
[2020-11-04 20:56:28,410] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 304 0
[2020-11-04 20:56:28,411] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 304 0
[2020-11-04 20:56:28,467] [log.py:228] [log:log_response] [WARNING]- Not Found: /favicon.ico
